"","Federal.Provider.Number","Provider.Name","Survey.Date","Deficiency.Tag.Number","Deficiency.Category","Deficiency.Description","Deficiency.Corrected","Scope.Severity.Code","Correction.Date","total_deaths","State","Geolocation"
"855","315473","JEWISH HOME AT ROCKLEIGH","08/28/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","B","09/20/2017",23,"NJ","POINT (-73.932307 41.006531)"
"856","315473","JEWISH HOME AT ROCKLEIGH","08/28/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","B","09/20/2017",22,"NJ","POINT (-73.932307 41.006531)"
"857","325070","RED ROCKS CARE CENTER","09/15/2017",502,"Administration Deficiencies","Give or get quality laboratory services/tests in a timely manner to meet the needs of residents.","Deficient, Provider has date of correction","D","01/29/2018",21,"NM","POINT (-108.676847 35.528407)"
"858","325070","RED ROCKS CARE CENTER","09/15/2017",520,"Administration Deficiencies","Set up an ongoing quality assessment and assurance group to review quality deficiencies quarterly, and develop corrective plans of action.","Deficient, Provider has date of correction","F","01/29/2018",21,"NM","POINT (-108.676847 35.528407)"
"859","325070","RED ROCKS CARE CENTER","06/21/2018",867,"Administration Deficiencies","Set up an ongoing quality assessment and assurance group to review quality deficiencies  and develop corrective plans of action.","Deficient, Provider has date of correction","E","08/24/2018",21,"NM","POINT (-108.676847 35.528407)"
"860","325070","RED ROCKS CARE CENTER","06/21/2018",835,"Administration Deficiencies","Administer the facility in a manner that enables it to use its resources effectively and efficiently.","Deficient, Provider has date of correction","E","08/24/2018",21,"NM","POINT (-108.676847 35.528407)"
"861","325070","RED ROCKS CARE CENTER","09/15/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","E","10/15/2017",21,"NM","POINT (-108.676847 35.528407)"
"862","325131","SPANISH TRAILS REHABILITATION SUITES","09/10/2019",868,"Administration Deficiencies","Have the Quality Assessment and Assurance group have the required members and meet at least quarterly","Deficient, Provider has date of correction","F","10/14/2019",24,"NM","POINT (-106.606699 35.137601)"
"863","325131","SPANISH TRAILS REHABILITATION SUITES","09/10/2019",868,"Administration Deficiencies","Have the Quality Assessment and Assurance group have the required members and meet at least quarterly","Deficient, Provider has date of correction","F","10/14/2019",47,"NM","POINT (-106.606699 35.137601)"
"864","325131","SPANISH TRAILS REHABILITATION SUITES","09/10/2019",868,"Administration Deficiencies","Have the Quality Assessment and Assurance group have the required members and meet at least quarterly","Deficient, Provider has date of correction","F","10/14/2019",46,"NM","POINT (-106.606699 35.137601)"
"865","335008","ST JOHNS HEALTH CARE CORPORATION","08/31/2016",500,"Administration Deficiencies","Employ or obtain outside professional resources to provide services in the nursing home when the facility does not employ a qualified professional to furnish a required service.","Deficient, Provider has date of correction","D","10/17/2016",21,"NY","POINT (-77.609131 43.129906)"
"866","335028","THE CITADEL REHAB AND NURSING CTR AT KINGSBRIDGE","08/01/2016",490,"Administration Deficiencies","Make sure that the facility is administered in an acceptable way that maintains the well-being of each resident .","Deficient, Provider has date of correction","K","09/20/2016",67,"NY","POINT (-73.898594 40.880418)"
"867","335028","THE CITADEL REHAB AND NURSING CTR AT KINGSBRIDGE","08/01/2016",490,"Administration Deficiencies","Make sure that the facility is administered in an acceptable way that maintains the well-being of each resident .","Deficient, Provider has date of correction","K","09/20/2016",66,"NY","POINT (-73.898594 40.880418)"
"868","335028","THE CITADEL REHAB AND NURSING CTR AT KINGSBRIDGE","08/01/2016",520,"Administration Deficiencies","Set up an ongoing quality assessment and assurance group to review quality deficiencies quarterly, and develop corrective plans of action.","Deficient, Provider has date of correction","F","09/20/2016",67,"NY","POINT (-73.898594 40.880418)"
"869","335028","THE CITADEL REHAB AND NURSING CTR AT KINGSBRIDGE","08/01/2016",520,"Administration Deficiencies","Set up an ongoing quality assessment and assurance group to review quality deficiencies quarterly, and develop corrective plans of action.","Deficient, Provider has date of correction","F","09/20/2016",66,"NY","POINT (-73.898594 40.880418)"
"870","335091","FULTON CENTER FOR REHABILITATION AND HEALTHCARE","06/16/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","E","08/15/2016",27,"NY","POINT (-74.370456 43.072251)"
"871","335091","FULTON CENTER FOR REHABILITATION AND HEALTHCARE","06/16/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","E","08/15/2016",25,"NY","POINT (-74.370456 43.072251)"
"872","335091","FULTON CENTER FOR REHABILITATION AND HEALTHCARE","06/16/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","E","08/15/2016",24,"NY","POINT (-74.370456 43.072251)"
"873","335091","FULTON CENTER FOR REHABILITATION AND HEALTHCARE","06/16/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","E","08/15/2016",26,"NY","POINT (-74.370456 43.072251)"
"874","335091","FULTON CENTER FOR REHABILITATION AND HEALTHCARE","06/16/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","E","08/15/2016",21,"NY","POINT (-74.370456 43.072251)"
"875","335212","THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER","06/22/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","08/21/2017",29,"NY","POINT (-78.21662000000002 43.240611)"
"876","335212","THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER","06/22/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","08/21/2017",25,"NY","POINT (-78.21662000000002 43.240611)"
"877","335212","THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER","06/22/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","08/21/2017",28,"NY","POINT (-78.21662000000002 43.240611)"
"878","335212","THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER","06/22/2017",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","08/21/2017",24,"NY","POINT (-78.21662000000002 43.240611)"
"879","335212","THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER","04/25/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","06/17/2016",29,"NY","POINT (-78.21662000000002 43.240611)"
"880","335212","THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER","04/25/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","06/17/2016",25,"NY","POINT (-78.21662000000002 43.240611)"
"881","335212","THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER","04/25/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","06/17/2016",28,"NY","POINT (-78.21662000000002 43.240611)"
"882","335212","THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER","04/25/2016",514,"Administration Deficiencies","Keep accurate, complete and organized clinical records on each resident that meet professional standards.","Deficient, Provider has date of correction","D","06/17/2016",24,"NY","POINT (-78.21662000000002 43.240611)"
"883","335227","WORKMENS CIRCLE MULTICARE CENTER","02/13/2018",776,"Administration Deficiencies","Provide timely, approved x-ray services, or have an agreement with an approved provider to obtain them.","Deficient, Provider has date of correction","D","04/27/2018",65,"NY","POINT (-73.837074 40.874313)"
"884","335227","WORKMENS CIRCLE MULTICARE CENTER","02/13/2018",776,"Administration Deficiencies","Provide timely, approved x-ray services, or have an agreement with an approved provider to obtain them.","Deficient, Provider has date of correction","D","04/27/2018",70,"NY","POINT (-73.837074 40.874313)"
"885","335227","WORKMENS CIRCLE MULTICARE CENTER","02/13/2018",776,"Administration Deficiencies","Provide timely, approved x-ray services, or have an agreement with an approved provider to obtain them.","Deficient, Provider has date of correction","D","04/27/2018",66,"NY","POINT (-73.837074 40.874313)"
"886","335227","WORKMENS CIRCLE MULTICARE CENTER","02/13/2018",776,"Administration Deficiencies","Provide timely, approved x-ray services, or have an agreement with an approved provider to obtain them.","Deficient, Provider has date of correction","D","04/27/2018",62,"NY","POINT (-73.837074 40.874313)"
"887","335227","WORKMENS CIRCLE MULTICARE CENTER","02/13/2018",776,"Administration Deficiencies","Provide timely, approved x-ray services, or have an agreement with an approved provider to obtain them.","Deficient, Provider has date of correction","D","04/27/2018",68,"NY","POINT (-73.837074 40.874313)"
